"CompoundID"	"FragA"	"FragB"	"Ca"	"Cb"	"IntAB"	"UnionAB"	"CommonProp"	"PIa"	"PIb"	"PIaU"	"PIbU"	"FragEffA"	"FragEffB"
531105	42	8	2604	223	194	2633	0.07368021268515	0.988985947588302	0.0846942650968477	0.915305734903152	0.0110140524116977	62	27.875
533974	36	6	2030	157	131	2056	0.063715953307393	0.987354085603113	0.0763618677042802	0.92363813229572	0.0126459143968871	56.3888888888889	26.1666666666667
534332	79	8	1151	223	162	1212	0.133663366336634	0.9496699669967	0.183993399339934	0.816006600660066	0.0503300330033003	14.5696202531646	27.875
534999	82	8	2842	223	194	2871	0.0675722744688262	0.98989898989899	0.0776732845698363	0.922326715430164	0.0101010101010101	34.6585365853659	27.875
535132	106	6	2411	190	164	2437	0.0672958555601149	0.989331144850226	0.0779647107098892	0.922035289290111	0.0106688551497743	22.7452830188679	31.6666666666667
535557	105	6	2687	190	164	2713	0.060449686693697	0.990416513085146	0.0700331736085514	0.929966826391449	0.00958348691485444	25.5904761904762	31.6666666666667
536856	75	8	2838	223	194	2867	0.0676665504011161	0.989884897104988	0.0777816532961284	0.922218346703872	0.0101151028950122	37.84	27.875
538390	20	5	2351	152	126	2377	0.0530079932688262	0.989061842658814	0.0639461506100126	0.936053849389987	0.0109381573411864	117.55	30.4
538480	16	3	145	152	80	217	0.368663594470046	0.668202764976959	0.700460829493088	0.299539170506912	0.331797235023041	9.0625	50.6666666666667
539218	19	5	1966	152	126	1992	0.0632530120481928	0.986947791164659	0.0763052208835341	0.923694779116466	0.0130522088353414	103.473684210526	30.4
539396	36	8	813	223	171	865	0.197687861271676	0.939884393063584	0.257803468208092	0.742196531791907	0.0601156069364162	22.5833333333333	27.875
539828	18	5	142	152	80	214	0.373831775700935	0.663551401869159	0.710280373831776	0.289719626168224	0.336448598130841	7.88888888888889	30.4
541560	28	4	1964	152	124	1992	0.0622489959839357	0.985943775100402	0.0763052208835341	0.923694779116466	0.0140562248995983	70.1428571428571	38
542425	44	6	201	157	76	282	0.269503546099291	0.712765957446808	0.556737588652482	0.443262411347518	0.287234042553192	4.56818181818182	26.1666666666667
525039	74	7	936	228	223	941	0.236981934112646	0.994686503719447	0.242295430393199	0.757704569606801	0.00531349628055255	12.6486486486486	32.5714285714286
525878	77	7	1244	228	196	1276	0.153605015673981	0.974921630094044	0.178683385579937	0.821316614420063	0.0250783699059561	16.1558441558442	32.5714285714286
528038	84	8	1283	233	226	1290	0.175193798449612	0.994573643410853	0.18062015503876	0.81937984496124	0.00542635658914725	15.2738095238095	29.125
528796	30	4	1499	225	221	1503	0.147039254823686	0.997338656021291	0.149700598802395	0.850299401197605	0.00266134397870921	49.9666666666667	56.25
529972	86	10	1237	292	261	1268	0.20583596214511	0.975552050473186	0.230283911671924	0.769716088328076	0.0244479495268138	14.3837209302326	29.2
530624	31	6	1340	684	668	1356	0.492625368731563	0.988200589970501	0.504424778761062	0.495575221238938	0.0117994100294986	43.2258064516129	114
532757	77	7	1280	254	223	1311	0.170099160945843	0.976353928299008	0.193745232646834	0.806254767353165	0.0236460717009916	16.6233766233766	36.2857142857143
534874	77	9	1313	241	205	1349	0.151964418087472	0.973313565604151	0.178650852483321	0.821349147516679	0.0266864343958487	17.0519480519481	26.7777777777778
536336	81	10	1296	292	262	1326	0.197586726998492	0.97737556561086	0.220211161387632	0.779788838612368	0.0226244343891403	16	29.2
539107	70	9	934	241	231	944	0.244703389830508	0.989406779661017	0.255296610169492	0.744703389830508	0.010593220338983	13.3428571428571	26.7777777777778
541932	80	8	808	233	227	814	0.278869778869779	0.992628992628993	0.286240786240786	0.713759213759214	0.00737100737100738	10.1	29.125
542270	84	10	896	292	258	930	0.27741935483871	0.963440860215054	0.313978494623656	0.686021505376344	0.0365591397849462	10.6666666666667	29.2
527557	129	13	4135	2266	2210	4191	0.527320448580291	0.986638033882128	0.540682414698163	0.459317585301837	0.0133619661178717	32.0542635658915	174.307692307692
534238	119	13	4069	2266	2206	4129	0.534269798982805	0.985468636473722	0.548801162509082	0.451198837490918	0.0145313635262776	34.1932773109244	174.307692307692
536229	33	8	2422	1097	1044	2475	0.421818181818182	0.978585858585859	0.443232323232323	0.556767676767677	0.0214141414141414	73.3939393939394	137.125
536455	34	9	1644	794	773	1665	0.464264264264264	0.987387387387387	0.476876876876877	0.523123123123123	0.0126126126126126	48.3529411764706	88.2222222222222
532787	46	6	2395	2054	1880	2569	0.731802257687816	0.932269365511872	0.799532892175944	0.200467107824056	0.0677306344881277	52.0652173913044	342.333333333333
533358	37	8	3844	2254	2082	4016	0.518426294820717	0.957171314741036	0.561254980079681	0.438745019920319	0.0428286852589641	103.891891891892	281.75
528937	36	5	1637	1312	1303	1646	0.791616038882138	0.99453219927096	0.797083839611179	0.202916160388821	0.00546780072904007	45.4722222222222	262.4
539180	35	5	1637	1312	1303	1646	0.791616038882138	0.99453219927096	0.797083839611179	0.202916160388821	0.00546780072904007	46.7714285714286	262.4
525195	78	14	2867	408	407	2868	0.141910739191074	0.999651324965133	0.142259414225941	0.857740585774059	0.000348675034867463	36.7564102564103	29.1428571428571
528214	83	14	4501	408	407	4502	0.0904042647712128	0.999777876499334	0.0906263882718792	0.909373611728121	0.000222123500666416	54.2289156626506	29.1428571428571
532528	81	12	2414	2841	1566	3689	0.424505285985362	0.654377880184332	0.77012740580103	0.22987259419897	0.345622119815668	29.8024691358025	236.75
535226	20	4	1480	155	112	1523	0.0735390676296783	0.971766250820749	0.10177281680893	0.89822718319107	0.0282337491792515	74	38.75
534046	22	2	1060	300	295	1065	0.276995305164319	0.995305164319249	0.28169014084507	0.71830985915493	0.00469483568075113	48.1818181818182	150
535999	31	4	3014	411	391	3034	0.128872775214239	0.99340804218853	0.135464733025709	0.864535266974291	0.00659195781147004	97.2258064516129	102.75
534942	99	11	2116	2168	1637	2647	0.618435965243672	0.799395542123158	0.819040423120514	0.180959576879486	0.200604457876842	21.3737373737374	197.090909090909
536426	91	11	2459	2168	1922	2705	0.710536044362292	0.9090573012939	0.801478743068392	0.198521256931608	0.0909426987060998	27.021978021978	197.090909090909
525344	50	6	1302	78	74	1306	0.0566615620214395	0.996937212863706	0.0597243491577335	0.940275650842266	0.00306278713629404	26.04	13
526735	21	3	361	55	53	363	0.146005509641873	0.994490358126722	0.151515151515152	0.848484848484849	0.00550964187327818	17.1904761904762	18.3333333333333
527909	17	3	45	17	14	48	0.291666666666667	0.9375	0.354166666666667	0.645833333333333	0.0625	2.64705882352941	5.66666666666667
527921	31	3	256	55	53	258	0.205426356589147	0.992248062015504	0.213178294573643	0.786821705426357	0.00775193798449614	8.25806451612903	18.3333333333333
529490	25	3	294	55	53	296	0.179054054054054	0.993243243243243	0.185810810810811	0.814189189189189	0.0067567567567568	11.76	18.3333333333333
529863	29	3	246	55	53	248	0.213709677419355	0.991935483870968	0.221774193548387	0.778225806451613	0.00806451612903225	8.48275862068965	18.3333333333333
529943	57	6	2965	78	76	2967	0.0256150994270307	0.999325918436131	0.0262891809908999	0.9737108190091	0.000674081563869278	52.0175438596491	13
531626	21	5	362	40	38	364	0.104395604395604	0.994505494505495	0.10989010989011	0.89010989010989	0.00549450549450547	17.2380952380952	8
534069	25	3	315	55	53	317	0.167192429022082	0.993690851735016	0.173501577287066	0.826498422712934	0.00630914826498419	12.6	18.3333333333333
534244	29	3	254	55	53	256	0.20703125	0.9921875	0.21484375	0.78515625	0.0078125	8.75862068965517	18.3333333333333
534797	17	2	64	15	15	64	0.234375	1	0.234375	0.765625	0	3.76470588235294	7.5
537243	26	2	486	473	451	508	0.887795275590551	0.956692913385827	0.931102362204724	0.0688976377952756	0.0433070866141733	18.6923076923077	236.5
538501	37	3	813	57	52	818	0.0635696821515892	0.993887530562347	0.0696821515892421	0.930317848410758	0.00611246943765276	21.972972972973	19
539723	26	3	860	57	52	865	0.0601156069364162	0.994219653179191	0.0658959537572254	0.934104046242775	0.0057803468208093	33.0769230769231	19
533647	26	6	789	473	116	1146	0.101221640488656	0.68848167539267	0.412739965095986	0.587260034904014	0.31151832460733	30.3461538461538	78.8333333333333
534136	24	6	775	425	82	1118	0.073345259391771	0.693202146690519	0.380143112701252	0.619856887298748	0.306797853309481	32.2916666666667	70.8333333333333
534823	45	14	1465	475	191	1749	0.109205260148656	0.837621497998856	0.2715837621498	0.7284162378502	0.162378502001144	32.5555555555556	33.9285714285714
539964	31	14	1824	841	371	2294	0.161726242371404	0.795117698343505	0.366608544027899	0.633391455972101	0.204882301656495	58.8387096774194	60.0714285714286
527084	25	9	1187	2066	658	2595	0.253564547206166	0.457418111753372	0.796146435452794	0.203853564547206	0.542581888246628	47.48	229.555555555556
535000	24	4	816	266	263	819	0.321123321123321	0.996336996336996	0.324786324786325	0.675213675213675	0.00366300366300365	34	66.5
542260	18	4	534	296	269	561	0.479500891265597	0.951871657754011	0.527629233511586	0.472370766488414	0.0481283422459893	29.6666666666667	74
535145	35	7	2748	1830	1793	2785	0.643806104129264	0.986714542190305	0.657091561938959	0.342908438061041	0.0132854578096948	78.5142857142857	261.428571428571
538031	51	6	2604	1830	1658	2776	0.597262247838617	0.938040345821326	0.659221902017291	0.340778097982709	0.0619596541786743	51.0588235294118	305
538498	55	6	2906	1830	1663	3073	0.541164985356329	0.945655711031565	0.595509274324764	0.404490725675236	0.0543442889684348	52.8363636363636	305
542059	33	7	2613	1830	1658	2785	0.595332136445242	0.938240574506284	0.657091561938959	0.342908438061041	0.0617594254937164	79.1818181818182	261.428571428571
534479	50	12	1489	825	497	1817	0.273527793065493	0.819482663731425	0.454045129334067	0.545954870665933	0.180517336268575	29.78	68.75
538546	58	12	2003	825	521	2307	0.225834416991764	0.868227134807109	0.357607282184655	0.642392717815345	0.131772865192891	34.5344827586207	68.75
525253	66	7	3246	1337	1302	3281	0.396830234684547	0.989332520572996	0.407497714111551	0.592502285888449	0.010667479427004	49.1818181818182	191
526058	62	7	3468	1337	1303	3502	0.372073101085094	0.990291262135922	0.381781838949172	0.618218161050828	0.00970873786407767	55.9354838709677	191
531905	67	7	3246	1337	1302	3281	0.396830234684547	0.989332520572996	0.407497714111551	0.592502285888449	0.010667479427004	48.4477611940299	191
538929	32	4	1553	1315	290	2578	0.112490302560124	0.602404965089216	0.510085337470908	0.489914662529092	0.397595034910784	48.53125	328.75
527593	53	8	1657	687	653	1691	0.386162034299231	0.979893554109994	0.406268480189237	0.593731519810763	0.0201064458900059	31.2641509433962	85.875
527815	48	8	1642	687	650	1679	0.387135199523526	0.977963073257892	0.409172126265634	0.590827873734366	0.0220369267421084	34.2083333333333	85.875
533680	48	8	1051	687	612	1126	0.543516873889876	0.933392539964476	0.6101243339254	0.3898756660746	0.066607460035524	21.8958333333333	85.875
535254	46	8	1034	687	615	1106	0.556057866184448	0.934900542495479	0.621157323688969	0.378842676311031	0.0650994575045208	22.4782608695652	85.875
539633	47	8	932	687	615	1004	0.612549800796813	0.928286852589641	0.684262948207171	0.315737051792829	0.0717131474103586	19.8297872340426	85.875
528381	56	11	3429	1341	1322	3448	0.383410672853828	0.994489559164733	0.388921113689095	0.611078886310905	0.00551044083526686	61.2321428571429	121.909090909091
532348	81	16	3748	1778	1681	3845	0.437191157347204	0.974772431729519	0.462418725617685	0.537581274382315	0.0252275682704811	46.2716049382716	111.125
541389	32	7	4568	2664	2512	4720	0.532203389830509	0.967796610169491	0.564406779661017	0.435593220338983	0.0322033898305085	142.75	380.571428571429
525100	33	7	3496	581	485	3592	0.135022271714922	0.973273942093541	0.161748329621381	0.838251670378619	0.0267260579064588	105.939393939394	83
536013	98	11	3158	347	177	3328	0.0531850961538462	0.948918269230769	0.104266826923077	0.895733173076923	0.0510817307692307	32.2244897959184	31.5454545454545
537732	99	11	3058	347	180	3225	0.0558139534883721	0.948217054263566	0.107596899224806	0.892403100775194	0.0517829457364342	30.8888888888889	31.5454545454545
541418	92	11	2977	347	178	3146	0.0565797838525111	0.946280991735537	0.110298792116974	0.889701207883026	0.0537190082644629	32.3586956521739	31.5454545454545
541770	60	11	3097	347	178	3266	0.0545009185548071	0.948254745866503	0.106246172688304	0.893753827311696	0.0517452541334966	51.6166666666667	31.5454545454545
525127	26	6	1431	380	366	1445	0.253287197231834	0.990311418685121	0.262975778546713	0.737024221453287	0.00968858131487893	55.0384615384615	63.3333333333333
528390	34	8	1241	403	141	1503	0.093812375249501	0.825681969394544	0.268130405854957	0.731869594145043	0.174318030605456	36.5	50.375
212810	12	5	1954	111	98	1967	0.0498220640569395	0.993390950686324	0.0564311133706151	0.943568886629385	0.00660904931367567	162.833333333333	22.2
213979	17	6	2234	111	105	2240	0.046875	0.997321428571429	0.0495535714285714	0.950446428571429	0.00267857142857142	131.411764705882	18.5
527182	311	14	2496	880	540	2836	0.190409026798307	0.880112834978843	0.310296191819464	0.689703808180536	0.119887165021157	8.02572347266881	62.8571428571429
529401	314	15	3782	855	758	3879	0.195411188450632	0.974993555039959	0.220417633410673	0.779582366589327	0.0250064449600412	12.0445859872611	57
530081	313	15	2105	855	513	2447	0.209644462607274	0.860237024928484	0.34940743767879	0.65059256232121	0.139762975071516	6.72523961661342	57
530636	177	12	2686	1300	864	3122	0.276745675848815	0.860345932094811	0.416399743754004	0.583600256245996	0.139654067905189	15.1751412429379	108.333333333333
531103	258	24	4008	2562	2180	4390	0.496583143507973	0.912984054669704	0.583599088838269	0.416400911161731	0.0870159453302961	15.5348837209302	106.75
532879	262	21	4349	2333	2189	4493	0.487202314711774	0.967950144669486	0.519252170042288	0.480747829957712	0.0320498553305142	16.5992366412214	111.095238095238
534688	138	14	4112	2098	1931	4279	0.451273662070577	0.960972189763964	0.490301472306614	0.509698527693386	0.0390278102360364	29.7971014492754	149.857142857143
534708	232	14	2406	875	531	2750	0.193090909090909	0.874909090909091	0.318181818181818	0.681818181818182	0.125090909090909	10.3706896551724	62.5
535695	91	11	3992	1959	1814	4137	0.438481991781484	0.96495044718395	0.473531544597534	0.526468455402466	0.0350495528160503	43.8681318681319	178.090909090909
536146	320	21	4540	2333	2191	4682	0.467962409226826	0.969671080734729	0.498291328492097	0.501708671507903	0.0303289192652713	14.1875	111.095238095238
536183	339	23	3836	2596	2213	4219	0.524531879592321	0.909220194358853	0.615311685233468	0.384688314766532	0.0907798056411472	11.3156342182891	112.869565217391
536316	93	11	3991	1959	1814	4136	0.438588007736944	0.964941972920696	0.473646034816248	0.526353965183752	0.0350580270793037	42.9139784946237	178.090909090909
537128	114	13	4235	2003	1844	4394	0.419663177059627	0.963814292216659	0.455848884842968	0.544151115157032	0.036185707783341	37.1491228070175	154.076923076923
537323	313	21	3551	2333	1956	3928	0.4979633401222	0.904022403258656	0.593940936863544	0.406059063136456	0.0959775967413442	11.3450479233227	111.095238095238
538161	265	15	2459	856	515	2800	0.183928571428571	0.878214285714286	0.305714285714286	0.694285714285714	0.121785714285714	9.27924528301887	57.0666666666667
538211	317	21	3830	2333	1954	4209	0.46424328819197	0.909954858636256	0.554288429555714	0.445711570444286	0.0900451413637443	12.0820189274448	111.095238095238
538238	319	15	4034	856	758	4132	0.183446272991288	0.976282671829622	0.207163601161665	0.792836398838335	0.0237173281703775	12.6457680250784	57.0666666666667
539220	316	21	4523	2333	2191	4665	0.469667738478028	0.969560557341908	0.50010718113612	0.49989281886388	0.0304394426580922	14.3132911392405	111.095238095238
539393	314	20	3292	2333	1946	3679	0.528948083718402	0.894808371840174	0.634139711878228	0.365860288121772	0.105191628159826	10.484076433121	116.65
541113	314	15	2391	856	515	2732	0.188506588579795	0.875183016105417	0.313323572474378	0.686676427525622	0.124816983894583	7.61464968152866	57.0666666666667
541250	311	21	4312	2333	2157	4488	0.480614973262032	0.96078431372549	0.519830659536542	0.480169340463458	0.0392156862745098	13.8649517684887	111.095238095238
541491	316	20	4540	2333	2191	4682	0.467962409226826	0.969671080734729	0.498291328492097	0.501708671507903	0.0303289192652713	14.3670886075949	116.65
541703	316	14	4145	880	781	4244	0.184024505183789	0.976672950047125	0.207351555136664	0.792648444863336	0.0233270499528746	13.1170886075949	62.8571428571429
542084	312	21	3557	2333	1953	3937	0.496062992125984	0.903479806959614	0.59258318516637	0.40741681483363	0.0965201930403861	11.400641025641	111.095238095238
542129	233	15	4049	856	758	4147	0.182782734506872	0.97636845912708	0.206414275379793	0.793585724620207	0.0236315408729202	17.3776824034335	57.0666666666667
542274	268	15	4049	856	758	4147	0.182782734506872	0.97636845912708	0.206414275379793	0.793585724620207	0.0236315408729202	15.1082089552239	57.0666666666667
542381	312	21	4330	2333	2189	4474	0.489271345552079	0.967814036656236	0.521457308895843	0.478542691104157	0.032185963343764	13.8782051282051	111.095238095238
542541	314	15	2381	856	515	2722	0.189199118295371	0.874724467303453	0.314474650991918	0.685525349008082	0.125275532696547	7.5828025477707	57.0666666666667
527061	31	7	1492	588	564	1516	0.372031662269129	0.984168865435356	0.387862796833773	0.612137203166227	0.0158311345646438	48.1290322580645	84
528318	13	3	1531	540	523	1548	0.337855297157623	0.989018087855297	0.348837209302326	0.651162790697674	0.0109819121447028	117.769230769231	180
530391	11	3	1265	540	522	1283	0.406858924395947	0.985970381917381	0.420888542478566	0.579111457521434	0.0140296180826188	115	180
530698	18	3	1146	540	523	1163	0.449699054170249	0.985382631126397	0.464316423043852	0.535683576956148	0.0146173688736028	63.6666666666667	180
536382	37	7	1959	963	833	2089	0.398755385351843	0.937769267592149	0.460986117759694	0.539013882240306	0.0622307324078506	52.9459459459459	137.571428571429
536616	39	7	1548	588	568	1568	0.362244897959184	0.987244897959184	0.375	0.625	0.0127551020408163	39.6923076923077	84
536832	38	7	1277	588	527	1338	0.393871449925262	0.95440956651719	0.439461883408072	0.560538116591928	0.0455904334828101	33.6052631578947	84
539549	38	10	2090	995	971	2114	0.459318826868496	0.988647114474929	0.470671712393567	0.529328287606433	0.011352885525071	55	99.5
152115	29	7	2078	772	747	2103	0.355206847360913	0.988112220637185	0.367094626723728	0.632905373276272	0.011887779362815	71.6551724137931	110.285714285714
542151	42	7	1426	588	568	1446	0.392807745504841	0.986168741355463	0.406639004149378	0.593360995850622	0.0138312586445366	33.9523809523809	84
529668	63	16	3053	1811	541	4323	0.125144575526255	0.706222530650012	0.418922044876243	0.581077955123757	0.293777469349988	48.4603174603175	113.1875
538055	35	11	1810	1809	487	3132	0.155491698595147	0.577905491698595	0.577586206896552	0.422413793103448	0.422094508301405	51.7142857142857	164.454545454545
538115	24	6	840	100	79	861	0.0917537746806039	0.975609756097561	0.116144018583043	0.883855981416957	0.024390243902439	35	16.6666666666667
532070	30	5	1503	1530	1502	1531	0.981058131939909	0.98171129980405	0.999346832135859	0.000653167864141047	0.0182887001959504	50.1	306
537517	27	5	1503	1530	1502	1531	0.981058131939909	0.98171129980405	0.999346832135859	0.000653167864141047	0.0182887001959504	55.6666666666667	306
525939	31	3	887	461	94	1254	0.0749601275917065	0.707336523125997	0.36762360446571	0.63237639553429	0.292663476874003	28.6129032258065	153.666666666667
532157	35	3	1162	461	369	1254	0.294258373205742	0.926634768740032	0.36762360446571	0.63237639553429	0.0733652312599681	33.2	153.666666666667
542749	31	3	784	461	369	876	0.421232876712329	0.894977168949772	0.526255707762557	0.473744292237443	0.105022831050228	25.2903225806452	153.666666666667
527360	49	8	678	566	522	722	0.722991689750693	0.939058171745152	0.78393351800554	0.21606648199446	0.0609418282548476	13.8367346938776	70.75
529357	29	7	2021	1550	1499	2072	0.723455598455598	0.9753861003861	0.748069498069498	0.251930501930502	0.0246138996138996	69.6896551724138	221.428571428571
529992	81	8	1072	302	291	1083	0.268698060941828	0.989843028624192	0.278855032317636	0.721144967682364	0.010156971375808	13.2345679012346	37.75
530226	74	12	1451	548	492	1507	0.326476443264764	0.962840079628401	0.363636363636364	0.636363636363636	0.0371599203715992	19.6081081081081	45.6666666666667
531111	62	9	796	312	269	839	0.32061978545888	0.948748510131109	0.371871275327771	0.628128724672229	0.0512514898688915	12.8387096774194	34.6666666666667
533033	33	5	915	275	265	925	0.286486486486487	0.989189189189189	0.297297297297297	0.702702702702703	0.0108108108108108	27.7272727272727	55
534148	38	6	1626	1509	1480	1655	0.894259818731118	0.982477341389728	0.91178247734139	0.0882175226586103	0.0175226586102719	42.7894736842105	251.5
535941	43	5	770	275	265	780	0.33974358974359	0.987179487179487	0.352564102564103	0.647435897435897	0.0128205128205128	17.906976744186	55
536399	46	5	809	275	265	819	0.323565323565324	0.987789987789988	0.335775335775336	0.664224664224664	0.0122100122100122	17.5869565217391	55
537582	36	5	827	275	265	837	0.316606929510155	0.98805256869773	0.328554360812425	0.671445639187575	0.0119474313022701	22.9722222222222	55
537845	50	9	2042	1509	1482	2069	0.716288061865636	0.986950217496375	0.729337844369261	0.270662155630739	0.013049782503625	40.84	167.666666666667
538198	50	7	635	548	488	695	0.702158273381295	0.913669064748201	0.788489208633094	0.211510791366906	0.0863309352517986	12.7	78.2857142857143
538989	42	5	809	275	265	819	0.323565323565324	0.987789987789988	0.335775335775336	0.664224664224664	0.0122100122100122	19.2619047619048	55
539192	76	8	1041	302	291	1052	0.276615969581749	0.989543726235741	0.287072243346008	0.712927756653992	0.0104562737642585	13.6973684210526	37.75
539910	44	5	840	275	265	850	0.311764705882353	0.988235294117647	0.323529411764706	0.676470588235294	0.0117647058823529	19.0909090909091	55
540078	42	8	2074	1716	1672	2118	0.789423984891407	0.979225684608121	0.810198300283286	0.189801699716714	0.0207743153918791	49.3809523809524	214.5
542091	38	5	1877	305	297	1885	0.157559681697613	0.995755968169761	0.161803713527851	0.838196286472148	0.00424403183023869	49.3947368421053	61
542276	43	5	802	275	265	812	0.326354679802956	0.987684729064039	0.338669950738916	0.661330049261084	0.0123152709359606	18.6511627906977	55
542782	33	6	1976	1509	1480	2005	0.738154613466334	0.985536159600997	0.752618453865337	0.247381546134663	0.0144638403990025	59.8787878787879	251.5
529072	80	9	2265	1449	1372	2342	0.585824081981213	0.967122117847993	0.618701964133219	0.381298035866781	0.0328778821520068	28.3125	161
531693	107	14	2225	1450	1372	2303	0.595744680851064	0.966131133304386	0.629613547546678	0.370386452453322	0.0338688666956144	20.7943925233645	103.571428571429
540885	88	8	1799	1168	1123	1844	0.609002169197397	0.975596529284165	0.633405639913232	0.366594360086768	0.0244034707158352	20.4431818181818	146
